gene_callers_id	source	accession	function	e_value
50263	KOfam	K03527	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]	3.1e-98
47854	KOfam	K10215	monooxygenase [EC:1.14.13.-]	4.3e-227
50160	KOfam	K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	2.2e-83
47899	KOfam	K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	6.6e-54
45171	KOfam	K00760	hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]	2.8e-66
46060	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	4.3e-56
48038	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	1.1e-55
48649	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	4.9e-47
50431	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	8.3e-30
44955	KOfam	K09022	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]	1e-23
49314	KOfam	K19225	rhomboid protease GluP [EC:3.4.21.105]	1.2e-60
49608	KOfam	K19225	rhomboid protease GluP [EC:3.4.21.105]	1.8e-55
46146	KOfam	K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	5.7e-201
48788	KOfam	K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	2.2e-119
47588	KOfam	K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	6.9e-112
45508	KOfam	K06891	ATP-dependent Clp protease adaptor protein ClpS	8.1e-39
48768	KOfam	K06891	ATP-dependent Clp protease adaptor protein ClpS	9.1e-39
48432	KOfam	K06891	ATP-dependent Clp protease adaptor protein ClpS	8.4e-36
48024	KOfam	K06891	ATP-dependent Clp protease adaptor protein ClpS	2.9e-30
47455	KOfam	K13522	bifunctional NMN adenylyltransferase/nudix hydrolase [EC:2.7.7.1 3.6.1.-]	1.4e-156
46396	KOfam	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	0
48171	KOfam	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	8.6e-248
45180	KOfam	K04062	osmotically inducible lipoprotein OsmB	1e-13
47601	KOfam	K10017	histidine transport system ATP-binding protein [EC:7.4.2.1]	1.4e-150
46938	KOfam	K10003	glutamate/aspartate transport system permease protein	3.3e-83
45932	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	2.8e-65
48841	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	7.9e-64
48173	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	1.1e-59
49966	KOfam	K03719	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein	7.2e-41
49817	KOfam	K04077	chaperonin GroEL	2.8e-272
49492	KOfam	K02406	flagellin	7.1e-44
46939	KOfam	K10002	glutamate/aspartate transport system permease protein	4.1e-89
45449	KOfam	K07218	nitrous oxidase accessory protein	6.8e-134
47194	KOfam	K00563	23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	3.9e-101
49190	KOfam	K00563	23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	3.9e-89
46118	KOfam	K00563	23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	2.5e-83
50119	KOfam	K00563	23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	4e-79
47603	KOfam	K10016	histidine transport system permease protein	5.3e-117
49361	KOfam	K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	2.1e-61
48886	KOfam	K04063	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]	4e-58
50373	KOfam	K03724	ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]	0
51047	KOfam	K03724	ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]	1.5e-164
49324	KOfam	K07230	periplasmic iron binding protein	4.1e-68
49917	KOfam	K15634	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	1.2e-69
46825	KOfam	K15634	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	3.2e-67
44756	KOfam	K05341	amylosucrase [EC:2.4.1.4]	2.1e-189
46514	KOfam	K00239	succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]	1.6e-242
46828	KOfam	K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	5.2e-70
46999	KOfam	K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	1.1e-35
45040	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	2.3e-96
47020	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	2.8e-90
48064	KOfam	K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	3.5e-82
50846	KOfam	K01682	aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]	0
50418	KOfam	K18890	ATP-binding cassette, subfamily B, multidrug efflux pump	4.3e-215
49571	KOfam	K19230	cationic peptide transport system ATP-binding protein	1.8e-139
47244	KOfam	K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	7.7e-125
50145	KOfam	K08301	ribonuclease G [EC:3.1.26.-]	9.5e-211
47808	KOfam	K08301	ribonuclease G [EC:3.1.26.-]	3.6e-209
50405	KOfam	K09792	uncharacterized protein	6e-62
48601	KOfam	K21744	MerR family transcriptional regulator, thiopeptide resistance regulator	4.7e-54
50109	KOfam	K01494	dCTP deaminase [EC:3.5.4.13]	1.3e-73
50492	KOfam	K07783	MFS transporter, OPA family, sugar phosphate sensor protein UhpC	1.1e-210
47414	KOfam	K16842	allantoinase [EC:3.5.2.5]	2.2e-125
50608	KOfam	K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	3.9e-118
47490	KOfam	K02016	iron complex transport system substrate-binding protein	2.7e-39
47128	KOfam	K02016	iron complex transport system substrate-binding protein	8.4e-32
46607	KOfam	K03308	neurotransmitter:Na+ symporter, NSS family	1.4e-164
45193	KOfam	K00615	transketolase [EC:2.2.1.1]	2.8e-221
48794	KOfam	K00615	transketolase [EC:2.2.1.1]	6.8e-191
50421	KOfam	K00615	transketolase [EC:2.2.1.1]	3.4e-130
48221	KOfam	K00615	transketolase [EC:2.2.1.1]	1.4e-121
45592	KOfam	K09157	uncharacterized protein	4e-185
46362	KOfam	K02002	glycine betaine/proline transport system substrate-binding protein	3.9e-125
50797	KOfam	K01523	phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]	2.6e-47
47301	KOfam	K02994	small subunit ribosomal protein S8	1.8e-60
45975	KOfam	K18700	fluoroacetyl-CoA thioesterase [EC:3.1.2.29]	2.4e-26
46587	KOfam	K03320	ammonium transporter, Amt family	2.1e-132
46284	KOfam	K03320	ammonium transporter, Amt family	1.8e-110
49705	KOfam	K03320	ammonium transporter, Amt family	7.6e-65
50838	KOfam	K07146	UPF0176 protein	2.3e-111
45696	KOfam	K01537	P-type Ca2+ transporter type 2C [EC:7.2.2.10]	0
44783	KOfam	K05786	chloramphenicol-sensitive protein RarD	2.7e-113
49778	KOfam	K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	4.7e-86
48272	KOfam	K16922	putative peptide zinc metalloprotease protein	2.5e-52
44963	KOfam	K09802	uncharacterized protein	3.1e-55
49947	KOfam	K09816	zinc transport system permease protein	3.9e-87
49403	KOfam	K00832	aromatic-amino-acid transaminase [EC:2.6.1.57]	2.5e-190
46876	KOfam	K16088	outer-membrane receptor for ferric coprogen and ferric-rhodotorulic acid	3.9e-260
46443	KOfam	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	9.7e-261
47920	KOfam	K03650	tRNA modification GTPase [EC:3.6.-.-]	4.2e-175
46025	KOfam	K03650	tRNA modification GTPase [EC:3.6.-.-]	3.1e-138
47510	KOfam	K07350	minor fimbrial subunit	5.1e-92
46866	KOfam	K01735	3-dehydroquinate synthase [EC:4.2.3.4]	1.4e-154
47051	KOfam	K16249	phenol/toluene 2-monooxygenase (NADH) P0/A0	9.9e-29
49972	KOfam	K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	2.1e-87
46691	KOfam	K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	1.9e-84
47298	KOfam	K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	4.2e-75
46982	KOfam	K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	7.8e-42
47562	KOfam	K03687	molecular chaperone GrpE	1e-58
50595	KOfam	K03687	molecular chaperone GrpE	6.9e-10
47289	KOfam	K03804	chromosome partition protein MukE	1.4e-122
45302	KOfam	K17865	3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]	3.2e-61
48070	KOfam	K17865	3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]	5e-61
50825	KOfam	K03810	virulence factor	6.3e-118
48586	KOfam	K23518	O-acetyl-ADP-ribose deacetylase [EC:3.1.1.106]	1.5e-86
50995	KOfam	K23518	O-acetyl-ADP-ribose deacetylase [EC:3.1.1.106]	5.1e-79
48646	KOfam	K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	3e-243
45995	KOfam	K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	3.1e-237
47383	KOfam	K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	3e-221
47606	KOfam	K03186	flavin prenyltransferase [EC:2.5.1.129]	5.9e-91
47074	KOfam	K01791	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	2.6e-154
49130	KOfam	K06940	uncharacterized protein	1.2e-10
45599	KOfam	K06940	uncharacterized protein	2.2e-09
48566	KOfam	K07486	transposase	5.3e-75
48673	KOfam	K07486	transposase	1.2e-66
46964	KOfam	K07486	transposase	5.1e-53
49697	KOfam	K06954	uncharacterized protein	4.4e-185
49855	KOfam	K07492	putative transposase	8e-55
48671	KOfam	K07492	putative transposase	7.6e-26
49522	KOfam	K07492	putative transposase	9.2e-24
46790	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	1.1e-85
48219	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	1.8e-62
47283	KOfam	K01785	aldose 1-epimerase [EC:5.1.3.3]	5.3e-13
47623	KOfam	K23242	manganese efflux pump family protein	2.8e-42
46185	KOfam	K03192	urease accessory protein	1e-48
49417	KOfam	K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	1.4e-129
46282	KOfam	K01008	selenide, water dikinase [EC:2.7.9.3]	1.2e-143
49311	KOfam	K01008	selenide, water dikinase [EC:2.7.9.3]	2.4e-141
49509	KOfam	K01008	selenide, water dikinase [EC:2.7.9.3]	4.2e-85
47964	KOfam	K01008	selenide, water dikinase [EC:2.7.9.3]	2.8e-50
46390	KOfam	K08992	lipopolysaccharide assembly protein A	1.9e-22
48755	KOfam	K08992	lipopolysaccharide assembly protein A	4.3e-22
49424	KOfam	K10111	multiple sugar transport system ATP-binding protein [EC:3.6.3.-]	9e-174
45788	KOfam	K12060	conjugal transfer pilus assembly protein TraU	2.8e-81
46712	KOfam	K01752	L-serine dehydratase [EC:4.3.1.17]	3.5e-95
46711	KOfam	K01752	L-serine dehydratase [EC:4.3.1.17]	6.8e-33
47745	KOfam	K15727	membrane fusion protein, heavy metal efflux system	1.3e-121
44906	KOfam	K06997	PLP dependent protein	1.5e-90
50366	KOfam	K02529	LacI family transcriptional regulator	1.7e-105
49262	KOfam	K05520	protease I [EC:3.5.1.124]	4.1e-74
47293	KOfam	K05520	protease I [EC:3.5.1.124]	2.5e-69
46879	KOfam	K07337	penicillin-binding protein activator	9.9e-64
46700	KOfam	K00869	mevalonate kinase [EC:2.7.1.36]	8.5e-77
47546	KOfam	K02071	D-methionine transport system ATP-binding protein	4.3e-155
49528	KOfam	K02071	D-methionine transport system ATP-binding protein	1e-103
50602	KOfam	K12262	superoxide oxidase [EC:1.10.3.17]	8.7e-73
46623	KOfam	K12262	superoxide oxidase [EC:1.10.3.17]	1e-44
50836	KOfam	K12262	superoxide oxidase [EC:1.10.3.17]	3.6e-41
48436	KOfam	K12262	superoxide oxidase [EC:1.10.3.17]	4.1e-32
50312	KOfam	K12262	superoxide oxidase [EC:1.10.3.17]	3.1e-30
47346	KOfam	K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]	1.6e-208
46931	KOfam	K00666	fatty-acyl-CoA synthase [EC:6.2.1.-]	2.8e-197
49663	KOfam	K18997	chaperone modulatory protein CbpM	2.8e-26
49256	KOfam	K07121	uncharacterized protein	2.1e-239
48805	KOfam	K12538	outer membrane protein, protease secretion system	2.3e-139
47100	KOfam	K09939	uncharacterized protein	3.8e-76
49207	KOfam	K02878	large subunit ribosomal protein L16	4.7e-66
49891	KOfam	K07082	UPF0755 protein	2.8e-18
50029	KOfam	K03582	exodeoxyribonuclease V beta subunit [EC:3.1.11.5]	0
45129	KOfam	K03582	exodeoxyribonuclease V beta subunit [EC:3.1.11.5]	1.2e-215
50349	KOfam	K07069	uncharacterized protein	3.7e-11
49359	KOfam	K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	3e-136
46054	KOfam	K02663	type IV pilus assembly protein PilN	2.2e-45
48677	KOfam	K02663	type IV pilus assembly protein PilN	4.9e-43
47225	KOfam	K07733	prophage regulatory protein	1.3e-15
46007	KOfam	K07733	prophage regulatory protein	3.6e-11
45941	KOfam	K03555	DNA mismatch repair protein MutS	0
46467	KOfam	K03555	DNA mismatch repair protein MutS	0
46666	KOfam	K13020	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase [EC:1.1.1.335]	1.5e-97
46483	KOfam	K01424	L-asparaginase [EC:3.5.1.1]	1.5e-93
50343	KOfam	K01424	L-asparaginase [EC:3.5.1.1]	1.1e-87
48722	KOfam	K01424	L-asparaginase [EC:3.5.1.1]	2.8e-86
47967	KOfam	K01424	L-asparaginase [EC:3.5.1.1]	2.3e-82
46186	KOfam	K01430	urease subunit gamma [EC:3.5.1.5]	8.6e-53
50869	KOfam	K02887	large subunit ribosomal protein L20	7e-60
45029	KOfam	K02887	large subunit ribosomal protein L20	2.2e-59
49414	KOfam	K01356	repressor LexA [EC:3.4.21.88]	7.7e-72
48721	KOfam	K01356	repressor LexA [EC:3.4.21.88]	2.9e-66
48551	KOfam	K07727	putative transcriptional regulator	1.4e-22
50618	KOfam	K03780	L(+)-tartrate dehydratase beta subunit [EC:4.2.1.32]	9.3e-100
45083	KOfam	K07280	outer membrane protein	6.8e-97
50401	KOfam	K07280	outer membrane protein	3.8e-57
50450	KOfam	K07280	outer membrane protein	1e-23
44975	KOfam	K04762	ribosome-associated heat shock protein Hsp15	3.6e-49
47513	KOfam	K02313	chromosomal replication initiator protein	1.9e-184
49202	KOfam	K00262	glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	3.9e-232
47439	KOfam	K02461	general secretion pathway protein L	3.2e-27
46149	KOfam	K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	2.7e-123
48785	KOfam	K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	4e-123
46695	KOfam	K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	1.1e-107
47951	KOfam	K08602	oligoendopeptidase F [EC:3.4.24.-]	7.5e-205
49123	KOfam	K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	4e-35
45221	KOfam	K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	3.3e-24
49619	KOfam	K08170	MFS transporter, DHA2 family, multidrug resistance protein	2.2e-197
49615	KOfam	K08170	MFS transporter, DHA2 family, multidrug resistance protein	2e-175
49325	KOfam	K07243	high-affinity iron transporter	1.2e-73
46462	KOfam	K03742	nicotinamide-nucleotide amidase [EC:3.5.1.42]	3.4e-162
49200	KOfam	K17737	LysR family transcriptional regulator, carnitine catabolism transcriptional activator	5.8e-92
48453	KOfam	K01633	7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]	2.1e-31
49914	KOfam	K01633	7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]	1e-27
45477	KOfam	K01141	exodeoxyribonuclease I [EC:3.1.11.1]	2.4e-190
46344	KOfam	K02460	general secretion pathway protein K	5.6e-39
47438	KOfam	K02460	general secretion pathway protein K	7e-32
48189	KOfam	K04763	integrase/recombinase XerD	2.8e-89
49191	KOfam	K04763	integrase/recombinase XerD	2.5e-86
49302	KOfam	K04763	integrase/recombinase XerD	1.1e-73
45945	KOfam	K04763	integrase/recombinase XerD	4.7e-62
45771	KOfam	K04763	integrase/recombinase XerD	8.1e-62
46217	KOfam	K04763	integrase/recombinase XerD	1.2e-60
48381	KOfam	K03781	catalase [EC:1.11.1.6]	1e-213
46762	KOfam	K03781	catalase [EC:1.11.1.6]	1.1e-121
46254	KOfam	K03795	sirohydrochlorin cobaltochelatase [EC:4.99.1.3]	3.4e-56
45434	KOfam	K17938	peptide/bleomycin uptake transporter	6.4e-169
50766	KOfam	K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	7.2e-262
45550	KOfam	K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	9.5e-103
47776	KOfam	K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	1.3e-93
47425	KOfam	K07040	uncharacterized protein	6e-34
46745	KOfam	K07040	uncharacterized protein	6.2e-33
45785	KOfam	K07040	uncharacterized protein	3.2e-29
47581	KOfam	K07726	putative transcriptional regulator	4.3e-14
50849	KOfam	K07726	putative transcriptional regulator	3.2e-12
49211	KOfam	K02886	large subunit ribosomal protein L2	2.2e-117
46070	KOfam	K02886	large subunit ribosomal protein L2	3.2e-111
48288	KOfam	K03554	recombination associated protein RdgC	1.6e-116
46071	KOfam	K02892	large subunit ribosomal protein L23	4.2e-23
49212	KOfam	K02892	large subunit ribosomal protein L23	2.7e-19
47321	KOfam	K01425	glutaminase [EC:3.5.1.2]	4.4e-122
48684	KOfam	K17247	methionine sulfoxide reductase heme-binding subunit	4.9e-58
45121	KOfam	K17247	methionine sulfoxide reductase heme-binding subunit	1.6e-43
44820	KOfam	K07054	uncharacterized protein	1.5e-108
48590	KOfam	K07054	uncharacterized protein	3.6e-86
50620	KOfam	K13021	MFS transporter, ACS family, tartrate transporter	7e-194
47525	KOfam	K13009	O-antigen polymerase [EC:2.4.1.-]	4.2e-74
46055	KOfam	K02662	type IV pilus assembly protein PilM	5.3e-100
48678	KOfam	K02662	type IV pilus assembly protein PilM	4.8e-90
48394	KOfam	K02662	type IV pilus assembly protein PilM	4e-38
50024	KOfam	K03568	TldD protein	3.3e-211
46152	KOfam	K03568	TldD protein	7.4e-210
49801	KOfam	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	2.2e-149
49047	KOfam	K02110	F-type H+-transporting ATPase subunit c	8.2e-25
48212	KOfam	K16165	fumarylpyruvate hydrolase [EC:3.7.1.20]	7e-111
50058	KOfam	K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	7.4e-98
48188	KOfam	K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	1.7e-86
49261	KOfam	K17290	oxidoreductase [EC:1.1.1.-]	5.5e-47
47435	KOfam	K03597	sigma-E factor negative regulatory protein RseA	4.3e-30
50256	KOfam	K03597	sigma-E factor negative regulatory protein RseA	1.8e-22
51060	KOfam	K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	8.4e-96
45297	KOfam	K02879	large subunit ribosomal protein L17	2.3e-67
47314	KOfam	K02879	large subunit ribosomal protein L17	1.3e-61
47853	KOfam	K02879	large subunit ribosomal protein L17	8.4e-61
47860	KOfam	K11811	arsenical resistance protein ArsH	4.4e-135
50521	KOfam	K00883	2-dehydro-3-deoxygalactonokinase [EC:2.7.1.58]	5.6e-98
45222	KOfam	K07646	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	0
46896	KOfam	K07646	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	7e-194
49079	KOfam	K07120	uncharacterized protein	1.7e-108
51016	KOfam	K07120	uncharacterized protein	3.5e-84
44893	KOfam	K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	5e-60
49859	KOfam	K14160	protein ImuA	2.1e-59
50933	KOfam	K02064	thiamine transport system substrate-binding protein	5.1e-103
50045	KOfam	K02064	thiamine transport system substrate-binding protein	3.6e-64
48680	KOfam	K06202	CyaY protein	1.5e-38
48682	KOfam	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	5.7e-168
50021	KOfam	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	2.5e-155
48466	KOfam	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	1.7e-118
47619	KOfam	K02931	large subunit ribosomal protein L5	4.8e-95
47299	KOfam	K02931	large subunit ribosomal protein L5	1.6e-50
46326	KOfam	K00854	xylulokinase [EC:2.7.1.17]	4.9e-144
49291	KOfam	K09858	SEC-C motif domain protein	6e-63
47646	KOfam	K09858	SEC-C motif domain protein	8.1e-26
47309	KOfam	K02919	large subunit ribosomal protein L36	1.8e-13
49358	KOfam	K09694	lipooligosaccharide transport system permease protein	3.9e-80
48986	KOfam	K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	1.4e-107
47407	KOfam	K03636	sulfur-carrier protein	4.8e-20
48343	KOfam	K03636	sulfur-carrier protein	8.5e-20
48556	KOfam	K07450	putative resolvase	7.9e-80
48764	KOfam	K06996	uncharacterized protein	1.1e-24
45863	KOfam	K00459	nitronate monooxygenase [EC:1.13.12.16]	4e-83
50889	KOfam	K07336	PKHD-type hydroxylase [EC:1.14.11.-]	3.6e-91
45887	KOfam	K07336	PKHD-type hydroxylase [EC:1.14.11.-]	5.8e-88
47794	KOfam	K07336	PKHD-type hydroxylase [EC:1.14.11.-]	2.4e-55
49428	KOfam	K10110	maltose/maltodextrin transport system permease protein	2.1e-139
45789	KOfam	K12061	conjugal transfer pilus assembly protein TraW	1.3e-64
47021	KOfam	K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	1e-137
47847	KOfam	K07478	putative ATPase	1e-159
46191	KOfam	K07493	putative transposase	2.7e-34
45682	KOfam	K23243	nickel/cobalt homeostasis protein	7.9e-50
48598	KOfam	K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	5.8e-116
46769	KOfam	K01790	dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	1e-81
46101	KOfam	K06941	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	1.9e-158
50773	KOfam	K06941	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]	2.4e-146
50866	KOfam	K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]	4.3e-92
50154	KOfam	K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]	9.2e-167
45118	KOfam	K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]	4.4e-162
45993	KOfam	K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]	1e-131
47191	KOfam	K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]	8.1e-130
50317	KOfam	K07491	putative transposase	3.3e-41
