gene_callers_id	source	accession	function	e_value
21866	KOfam	K04078	chaperonin GroES	9.1e-25
19290	KOfam	K03717	LysR family transcriptional regulator, transcriptional activator of nhaA	8.2e-115
23014	KOfam	K05366	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	1.1e-204
20893	KOfam	K05366	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	5.7e-192
18696	KOfam	K05366	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	5.8e-188
19432	KOfam	K03703	excinuclease ABC subunit C	1e-88
22961	KOfam	K04044	molecular chaperone HscA	1.1e-194
21751	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	1.1e-29
16145	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	7e-28
15667	KOfam	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]	3e-26
20719	KOfam	K02421	flagellar biosynthesis protein FliR	2.3e-57
19872	KOfam	K21575	neopullulanase [EC:3.2.1.135]	2.9e-121
18170	KOfam	K01869	leucyl-tRNA synthetase [EC:6.1.1.4]	0
21449	KOfam	K04087	modulator of FtsH protease HflC	4.1e-105
22756	KOfam	K03924	MoxR-like ATPase [EC:3.6.3.-]	2.9e-131
17547	KOfam	K03924	MoxR-like ATPase [EC:3.6.3.-]	6.4e-128
16850	KOfam	K03924	MoxR-like ATPase [EC:3.6.3.-]	3.6e-121
22316	KOfam	K03924	MoxR-like ATPase [EC:3.6.3.-]	1.1e-94
21694	KOfam	K03924	MoxR-like ATPase [EC:3.6.3.-]	1.7e-81
22635	KOfam	K01302	carboxypeptidase Q [EC:3.4.17.-]	8.8e-137
18130	KOfam	K01302	carboxypeptidase Q [EC:3.4.17.-]	1e-136
19731	KOfam	K07015	uncharacterized protein	2.1e-68
18691	KOfam	K03273	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]	9.6e-58
19880	KOfam	K01470	creatinine amidohydrolase [EC:3.5.2.10]	5.2e-70
22639	KOfam	K07001	NTE family protein	1.2e-54
20377	KOfam	K07001	NTE family protein	3.5e-43
21681	KOfam	K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	6.4e-75
18191	KOfam	K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	1.3e-72
20739	KOfam	K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	4.9e-63
21268	KOfam	K03529	chromosome segregation protein	4e-271
20355	KOfam	K11893	type VI secretion system protein ImpJ	3.7e-115
20477	KOfam	K07029	diacylglycerol kinase (ATP) [EC:2.7.1.107]	2e-72
18413	KOfam	K07029	diacylglycerol kinase (ATP) [EC:2.7.1.107]	3.5e-53
17445	KOfam	K07029	diacylglycerol kinase (ATP) [EC:2.7.1.107]	5.7e-47
16472	KOfam	K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	1.7e-140
17195	KOfam	K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	4.8e-136
17196	KOfam	K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	1.6e-72
22573	KOfam	K09951	CRISPR-associated protein Cas2	5.5e-29
22518	KOfam	K09951	CRISPR-associated protein Cas2	1.9e-21
18481	KOfam	K09951	CRISPR-associated protein Cas2	3.4e-21
17741	KOfam	K09951	CRISPR-associated protein Cas2	9.9e-20
22744	KOfam	K09951	CRISPR-associated protein Cas2	8.4e-17
22959	KOfam	K09951	CRISPR-associated protein Cas2	6.4e-16
17340	KOfam	K09951	CRISPR-associated protein Cas2	5.7e-12
18423	KOfam	K21993	formate transporter	1.5e-104
15934	KOfam	K21993	formate transporter	5.1e-98
18472	KOfam	K21993	formate transporter	3.1e-97
18794	KOfam	K21993	formate transporter	8.6e-94
21477	KOfam	K02192	bacterioferritin-associated ferredoxin	7.4e-23
17923	KOfam	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	1.5e-109
20651	KOfam	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	2.2e-82
19362	KOfam	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	7.9e-70
19089	KOfam	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	5.4e-65
16545	KOfam	K00949	thiamine pyrophosphokinase [EC:2.7.6.2]	6.2e-39
17518	KOfam	K07798	membrane fusion protein, copper/silver efflux system	3.2e-151
21770	KOfam	K02838	ribosome recycling factor	9.5e-74
16819	KOfam	K02838	ribosome recycling factor	2.5e-61
15731	KOfam	K02838	ribosome recycling factor	2e-57
18890	KOfam	K02019	molybdate transport system regulatory protein	3.7e-54
18324	KOfam	K07175	PhoH-like ATPase	4.4e-220
17623	KOfam	K07175	PhoH-like ATPase	1.5e-199
22046	KOfam	K07175	PhoH-like ATPase	3.1e-96
19061	KOfam	K07175	PhoH-like ATPase	6.1e-95
15561	KOfam	K11071	spermidine/putrescine transport system permease protein	5.9e-100
16163	KOfam	K11071	spermidine/putrescine transport system permease protein	1.4e-86
22054	KOfam	K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	5e-172
20352	KOfam	K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	7.2e-85
16444	KOfam	K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	2.3e-84
22603	KOfam	K01262	Xaa-Pro aminopeptidase [EC:3.4.11.9]	8.2e-81
19799	KOfam	K03475	ascorbate PTS system EIIC component	7e-94
21253	KOfam	K00154	coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]	1e-191
17941	KOfam	K02025	multiple sugar transport system permease protein	2.3e-81
22668	KOfam	K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]	4.2e-162
22668	KOfam	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	8.4e-134
18118	KOfam	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	7.5e-104
16625	KOfam	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	3.2e-96
16080	KOfam	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	1.2e-60
16595	KOfam	K16044	scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.371]	5.1e-105
20400	KOfam	K02031	peptide/nickel transport system ATP-binding protein	5.9e-263
16552	KOfam	K02031	peptide/nickel transport system ATP-binding protein	1.4e-135
19240	KOfam	K02031	peptide/nickel transport system ATP-binding protein	2.6e-134
17447	KOfam	K03449	MFS transporter, CP family, cyanate transporter	1.8e-80
21343	KOfam	K03449	MFS transporter, CP family, cyanate transporter	1.2e-52
17526	KOfam	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	1.5e-277
22775	KOfam	K02970	small subunit ribosomal protein S21	1.8e-19
23148	KOfam	K02970	small subunit ribosomal protein S21	3.3e-18
16566	KOfam	K02970	small subunit ribosomal protein S21	1.8e-12
15968	KOfam	K02970	small subunit ribosomal protein S21	2.4e-07
18464	KOfam	K02970	small subunit ribosomal protein S21	3.6e-07
18536	KOfam	K09825	Fur family transcriptional regulator, peroxide stress response regulator	4.8e-50
19047	KOfam	K18928	L-lactate dehydrogenase complex protein LldE	2.9e-91
16206	KOfam	K18900	LysR family transcriptional regulator, regulator for bpeEF and oprC	1.2e-133
23099	KOfam	K16087	hemoglobin/transferrin/lactoferrin receptor protein	1.1e-123
19607	KOfam	K01712	urocanate hydratase [EC:4.2.1.49]	4.2e-131
22979	KOfam	K01712	urocanate hydratase [EC:4.2.1.49]	2.1e-97
15626	KOfam	K03111	single-strand DNA-binding protein	1.5e-56
21868	KOfam	K03111	single-strand DNA-binding protein	1.4e-35
21088	KOfam	K05560	multicomponent K+:H+ antiporter subunit C	3.8e-51
21596	KOfam	K05560	multicomponent K+:H+ antiporter subunit C	6.9e-51
19065	KOfam	K06041	arabinose-5-phosphate isomerase [EC:5.3.1.13]	1.6e-130
15843	KOfam	K06041	arabinose-5-phosphate isomerase [EC:5.3.1.13]	2.5e-125
21827	KOfam	K06041	arabinose-5-phosphate isomerase [EC:5.3.1.13]	7.7e-53
20896	KOfam	K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	3.4e-38
16732	KOfam	K00342	NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	3.4e-197
16592	KOfam	K00342	NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	9.1e-185
21974	KOfam	K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	1.3e-22
21166	KOfam	K16246	phenol/toluene 2-monooxygenase (NADH) P5/A5 [EC:1.14.13.244 1.14.13.243]	6.7e-173
19253	KOfam	K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	3.1e-50
15879	KOfam	K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	6e-45
22530	KOfam	K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	3.7e-38
16355	KOfam	K01935	dethiobiotin synthetase [EC:6.3.3.3]	1.1e-62
22678	KOfam	K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	2.1e-114
22531	KOfam	K01919	glutamate--cysteine ligase [EC:6.3.2.2]	8.7e-65
22348	KOfam	K08083	two-component system, LytTR family, response regulator AlgR	1.6e-95
18537	KOfam	K19824	rubrerythrin	1.2e-42
21413	KOfam	K06938	uncharacterized protein	2e-21
19126	KOfam	K15777	4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]	2.2e-97
17112	KOfam	K03673	protein dithiol oxidoreductase (disulfide-forming) [EC:1.8.4.15]	4.2e-59
17111	KOfam	K03673	protein dithiol oxidoreductase (disulfide-forming) [EC:1.8.4.15]	7.2e-34
19462	KOfam	K03667	ATP-dependent HslUV protease ATP-binding subunit HslU	6.3e-206
19360	KOfam	K01070	S-formylglutathione hydrolase [EC:3.1.2.12]	1.1e-147
21018	KOfam	K01070	S-formylglutathione hydrolase [EC:3.1.2.12]	6.6e-138
17992	KOfam	K06079	copper homeostasis protein (lipoprotein)	6e-23
17418	KOfam	K06079	copper homeostasis protein (lipoprotein)	7.7e-22
15981	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	7e-53
16127	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	8.1e-52
22246	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	1e-39
22648	KOfam	K03101	signal peptidase II [EC:3.4.23.36]	3.8e-32
21164	KOfam	K16242	phenol/toluene 2-monooxygenase (NADH) P3/A3 [EC:1.14.13.244 1.14.13.243]	1.5e-281
16810	KOfam	K02237	competence protein ComEA	1.3e-21
15553	KOfam	K02551	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]	1.6e-145
19893	KOfam	K14441	ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	3.1e-183
20285	KOfam	K14441	ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	8.3e-151
16111	KOfam	K23010	metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-]	1.1e-67
16408	KOfam	K22468	polyphosphate kinase [EC:2.7.4.1]	4e-98
21122	KOfam	K02948	small subunit ribosomal protein S11	8.9e-58
18216	KOfam	K02948	small subunit ribosomal protein S11	6.8e-54
18503	KOfam	K02948	small subunit ribosomal protein S11	1.4e-53
20552	KOfam	K01299	carboxypeptidase Taq [EC:3.4.17.19]	4.3e-177
21676	KOfam	K05799	GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	1.7e-58
18565	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	8.5e-163
20427	KOfam	K04487	cysteine desulfurase [EC:2.8.1.7]	4.3e-137
21501	KOfam	K02784	phosphocarrier protein HPr	2.3e-36
19690	KOfam	K02784	phosphocarrier protein HPr	4.3e-27
15561	KOfam	K11075	putrescine transport system permease protein	3e-130
20983	KOfam	K01266	D-aminopeptidase [EC:3.4.11.19]	2.3e-17
16245	KOfam	K07171	mRNA interferase MazF [EC:3.1.-.-]	4e-30
16859	KOfam	K07171	mRNA interferase MazF [EC:3.1.-.-]	3.6e-12
21675	KOfam	K03303	lactate permease	9.7e-128
16049	KOfam	K05772	tungstate transport system substrate-binding protein	1.9e-119
18100	KOfam	K02035	peptide/nickel transport system substrate-binding protein	7.4e-111
20713	KOfam	K02035	peptide/nickel transport system substrate-binding protein	3.1e-109
20306	KOfam	K02035	peptide/nickel transport system substrate-binding protein	1.7e-105
15674	KOfam	K02035	peptide/nickel transport system substrate-binding protein	1.1e-98
16556	KOfam	K02035	peptide/nickel transport system substrate-binding protein	1.6e-87
19244	KOfam	K02035	peptide/nickel transport system substrate-binding protein	4.3e-79
17460	KOfam	K09941	uncharacterized protein	2.5e-83
18785	KOfam	K09941	uncharacterized protein	8.6e-83
17711	KOfam	K09799	uncharacterized protein	4.8e-141
16814	KOfam	K09799	uncharacterized protein	3.1e-139
20218	KOfam	K00795	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	1.5e-131
18321	KOfam	K00795	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	2.6e-116
21579	KOfam	K21029	molybdopterin-synthase adenylyltransferase [EC:2.7.7.80]	2.4e-98
19620	KOfam	K02169	malonyl-CoA O-methyltransferase [EC:2.1.1.197]	1.6e-51
21372	KOfam	K04518	prephenate dehydratase [EC:4.2.1.51]	2.2e-84
17462	KOfam	K16652	decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase [EC:1.1.1.333]	2.4e-61
19776	KOfam	K09772	cell division inhibitor SepF	2.2e-34
21201	KOfam	K09772	cell division inhibitor SepF	1.1e-30
22282	KOfam	K09772	cell division inhibitor SepF	1.3e-30
19917	KOfam	K00756	pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]	4.8e-203
21598	KOfam	K09014	Fe-S cluster assembly protein SufB	9.9e-226
15620	KOfam	K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	7.4e-24
22114	KOfam	K00024	malate dehydrogenase [EC:1.1.1.37]	1.4e-109
19177	KOfam	K00024	malate dehydrogenase [EC:1.1.1.37]	9.7e-107
22906	KOfam	K01689	enolase [EC:4.2.1.11]	7.2e-218
16013	KOfam	K01689	enolase [EC:4.2.1.11]	1.8e-215
15612	KOfam	K01689	enolase [EC:4.2.1.11]	5.1e-211
19832	KOfam	K01689	enolase [EC:4.2.1.11]	6.9e-78
16779	KOfam	K01689	enolase [EC:4.2.1.11]	2.2e-19
15614	KOfam	K22736	vacuolar iron transporter family protein	7.5e-32
17897	KOfam	K22044	moderate conductance mechanosensitive channel	3.9e-69
22203	KOfam	K13299	glutathione S-transferase kappa 1 [EC:2.5.1.18]	8.5e-41
20066	KOfam	K00568	2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	2.2e-114
20903	KOfam	K00568	2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]	1.2e-111
21551	KOfam	K02419	flagellar biosynthesis protein FliP	1.2e-108
17427	KOfam	K04068	anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]	1.9e-61
19897	KOfam	K04068	anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]	1.2e-38
17710	KOfam	K03707	thiaminase (transcriptional activator TenA) [EC:3.5.99.2]	9.4e-74
22779	KOfam	K03707	thiaminase (transcriptional activator TenA) [EC:3.5.99.2]	3e-69
16793	KOfam	K05362	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase [EC:6.3.2.7]	8.2e-205
21455	KOfam	K05362	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase [EC:6.3.2.7]	2.1e-178
20202	KOfam	K03713	MerR family transcriptional regulator, glutamine synthetase repressor	1.8e-49
19862	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	4.6e-19
19714	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	4.3e-18
17793	KOfam	K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	2.2e-16
20095	KOfam	K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	2.8e-275
20219	KOfam	K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	5.7e-161
18322	KOfam	K01662	1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	3.1e-141
21026	KOfam	K03075	preprotein translocase subunit SecG	1.3e-35
16821	KOfam	K03075	preprotein translocase subunit SecG	1.4e-26
22404	KOfam	K19005	lipoteichoic acid synthase [EC:2.7.8.20]	1.5e-194
20702	KOfam	K19005	lipoteichoic acid synthase [EC:2.7.8.20]	1e-70
19742	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	3.2e-102
21442	KOfam	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	3.7e-84
23154	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	7.3e-86
17921	KOfam	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	3e-82
19585	KOfam	K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	1.7e-167
20659	KOfam	K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	5.6e-156
22817	KOfam	K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	6.8e-152
19812	KOfam	K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	6.8e-139
19974	KOfam	K02343	DNA polymerase III subunit gamma/tau [EC:2.7.7.7]	2.3e-71
18788	KOfam	K00226	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	4.3e-113
18408	KOfam	K02357	elongation factor Ts	4.6e-104
18434	KOfam	K02357	elongation factor Ts	3.8e-94
17545	KOfam	K02357	elongation factor Ts	8.1e-92
15729	KOfam	K02357	elongation factor Ts	8.7e-89
15543	KOfam	K02357	elongation factor Ts	4.6e-80
21347	KOfam	K06131	cardiolipin synthase A/B [EC:2.7.8.-]	2.5e-83
16368	KOfam	K06131	cardiolipin synthase A/B [EC:2.7.8.-]	1.4e-78
18380	KOfam	K01886	glutaminyl-tRNA synthetase [EC:6.1.1.18]	9.3e-273
16142	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	2.1e-271
19254	KOfam	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]	4.8e-266
15752	KOfam	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	4.5e-198
22604	KOfam	K02356	elongation factor P	2.3e-70
21476	KOfam	K02356	elongation factor P	4.3e-64
20919	KOfam	K03048	DNA-directed RNA polymerase subunit delta	1.2e-37
22959	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	8.4e-54
22744	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	1.5e-53
22573	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	2.8e-52
18481	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	6.4e-37
17741	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	1.9e-33
22518	KOfam	K02342	DNA polymerase III subunit epsilon [EC:2.7.7.7]	3e-30
19495	KOfam	K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	7.7e-157
21045	KOfam	K02424	L-cystine transport system substrate-binding protein	3.5e-100
19433	KOfam	K02424	L-cystine transport system substrate-binding protein	4e-97
19728	KOfam	K07574	RNA-binding protein	9.9e-35
18490	KOfam	K07574	RNA-binding protein	9.5e-29
22122	KOfam	K03074	preprotein translocase subunit SecF	6.3e-113
21411	KOfam	K03074	preprotein translocase subunit SecF	3.9e-106
22271	KOfam	K03074	preprotein translocase subunit SecF	5.5e-99
19307	KOfam	K03074	preprotein translocase subunit SecF	1.1e-97
16141	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	5.4e-24
16537	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	1.6e-21
21458	KOfam	K03060	DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]	9.3e-06
16147	KOfam	K03706	transcriptional pleiotropic repressor	4.1e-96
17065	KOfam	K04069	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	4.6e-49
17184	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	2.4e-65
16449	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	3.5e-61
19948	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	1e-58
18283	KOfam	K07560	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	3.5e-51
21316	KOfam	K04096	DNA processing protein	5.1e-126
22389	KOfam	K06871	uncharacterized protein	3.8e-87
22753	KOfam	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	1.4e-170
16321	KOfam	K00031	isocitrate dehydrogenase [EC:1.1.1.42]	2.5e-105
21922	KOfam	K09773	[pyruvate, water dikinase]-phosphate phosphotransferase / [pyruvate, water dikinase] kinase [EC:2.7.4.28 2.7.11.33]	1.7e-92
18530	KOfam	K20487	two-component system, OmpR family, lantibiotic biosynthesis sensor histidine kinase NisK/SpaK [EC:2.7.13.3]	3.5e-91
16816	KOfam	K05820	MFS transporter, PPP family, 3-phenylpropionic acid transporter	1.8e-72
19615	KOfam	K05834	homoserine/homoserine lactone efflux protein	2.6e-74
21078	KOfam	K05834	homoserine/homoserine lactone efflux protein	3.5e-47
23028	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	6.9e-72
19478	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	2.7e-69
20703	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	1.2e-59
18541	KOfam	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	4.5e-59
20026	KOfam	K07979	GntR family transcriptional regulator	4.5e-33
17451	KOfam	K05808	putative sigma-54 modulation protein	4.8e-62
16050	KOfam	K02020	molybdate transport system substrate-binding protein	2e-53
22848	KOfam	K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	5.3e-143
17250	KOfam	K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	9.8e-104
17914	KOfam	K02034	peptide/nickel transport system permease protein	1.1e-99
20304	KOfam	K02034	peptide/nickel transport system permease protein	3.6e-99
16635	KOfam	K02034	peptide/nickel transport system permease protein	9.3e-91
19243	KOfam	K02034	peptide/nickel transport system permease protein	3e-83
21910	KOfam	K02034	peptide/nickel transport system permease protein	4.8e-82
23027	KOfam	K02034	peptide/nickel transport system permease protein	2.6e-78
16555	KOfam	K02034	peptide/nickel transport system permease protein	8.6e-78
20398	KOfam	K02034	peptide/nickel transport system permease protein	4.1e-68
15815	KOfam	K02034	peptide/nickel transport system permease protein	7.1e-64
15770	KOfam	K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13]	1.3e-52
22045	KOfam	K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13]	7.3e-49
16047	KOfam	K05773	tungstate transport system permease protein	2e-95
19787	KOfam	K05773	tungstate transport system permease protein	1.8e-93
15560	KOfam	K11074	putrescine transport system permease protein	1.9e-125
19435	KOfam	K03470	ribonuclease HII [EC:3.1.26.4]	3e-94
18148	KOfam	K03470	ribonuclease HII [EC:3.1.26.4]	7.1e-80
16918	KOfam	K03470	ribonuclease HII [EC:3.1.26.4]	1.2e-65
17355	KOfam	K03316	monovalent cation:H+ antiporter, CPA1 family	1.8e-133
16235	KOfam	K11712	two-component system, LuxR family, response regulator DctR	2e-91
22850	KOfam	K09808	lipoprotein-releasing system permease protein	4.8e-153
22110	KOfam	K09808	lipoprotein-releasing system permease protein	2.5e-89
22307	KOfam	K09808	lipoprotein-releasing system permease protein	2.2e-71
17421	KOfam	K11935	biofilm PGA synthesis protein PgaA	1e-219
22904	KOfam	K23777	TetR/AcrR family transcriptional regulator, regulator of cefoperazone and chloramphenicol sensitivity	5.4e-40
21107	KOfam	K02961	small subunit ribosomal protein S17	1.3e-40
23024	KOfam	K02961	small subunit ribosomal protein S17	2.4e-35
23169	KOfam	K19164	antitoxin CcdA	1.5e-25
